protein,tissue,scl,score
5599,BTO:0000567,GO:0031982,-0.365719448323
84557,BTO:0000599,GO:0005925,-0.365720276205
3558,BTO:0000195,GO:0005856,-0.365733038828
3611,BTO:0000195,GO:0005856,-0.365733038828
54106,BTO:0000007,GO:0005737,-0.365748756384
9181,BTO:0000007,GO:0005737,-0.365748756384
3791,BTO:0000018,GO:0005737,-0.36575528527
998,BTO:0000017,GO:0005739,-0.365782259201
7448,BTO:0001061,GO:0031982,-0.365794617856
960,BTO:0002035,GO:0005886,-0.365822682956
6622,BTO:0000793,GO:0005856,-0.365835249541
6491,BTO:0000567,GO:0005737,-0.365850099404
2130,BTO:0000567,GO:0005737,-0.365850099404
1719,BTO:0000567,GO:0005737,-0.365850099404
6464,BTO:0000007,GO:0005925,-0.365860908042
821,BTO:0000017,GO:0005886,-0.365870061058
9356,BTO:0000007,GO:0005856,-0.365880899015
10857,BTO:0000007,GO:0005856,-0.365880899015
841,BTO:0000195,GO:0005886,-0.365921255062
4790,BTO:0000195,GO:0005737,-0.365923065222
8773,BTO:0000018,GO:0005886,-0.365925268001
1213,BTO:0000018,GO:0005886,-0.365925268001
3783,BTO:0000007,GO:0031982,-0.365933471817
23621,BTO:0000007,GO:0031982,-0.365933471817
6809,BTO:0000007,GO:0031982,-0.365933471817
1728,BTO:0000793,GO:0005737,-0.365945450095
3949,BTO:0000567,GO:0005634,-0.365950124226
3480,BTO:0000093,GO:0005794,-0.365973193269
81631,BTO:0000599,GO:0005737,-0.365977688907
4830,BTO:0000195,GO:0005856,-0.365991343183
317,BTO:0000007,GO:0005829,-0.366004853266
317,BTO:0000793,GO:0005886,-0.366007953735
4913,BTO:0001061,GO:0005634,-0.366008802568
4791,BTO:0001061,GO:0005634,-0.366008802568
4502,BTO:0001061,GO:0005634,-0.366008802568
174,BTO:0000599,GO:0005925,-0.366012651506
644914,BTO:0001938,GO:0005856,-0.366018340909
1915,BTO:0000599,GO:0005856,-0.366018933975
2152,BTO:0000093,GO:0005856,-0.366041423591
57332,BTO:0000093,GO:0005739,-0.366044226478
22944,BTO:0000195,GO:0005886,-0.366061094305
1421,BTO:0000195,GO:0005886,-0.366061094305
6863,BTO:0000093,GO:0031982,-0.366070613331
1374,BTO:0001061,GO:0005739,-0.366076844063
2706,BTO:0001061,GO:0005925,-0.366088522872
5058,BTO:0000017,GO:0005886,-0.366090251035
26279,BTO:0000007,GO:0005634,-0.366090385761
8013,BTO:0000007,GO:0005634,-0.366090385761
9992,BTO:0000007,GO:0005634,-0.366090385761
8717,BTO:0000007,GO:0005634,-0.366090385761
23770,BTO:0000007,GO:0005634,-0.366090385761
6240,BTO:0000007,GO:0005634,-0.366090385761
11167,BTO:0000007,GO:0005634,-0.366090385761
3709,BTO:0000007,GO:0005634,-0.366090385761
29956,BTO:0000007,GO:0005634,-0.366090385761
942,BTO:0000007,GO:0005634,-0.366090385761
57762,BTO:0000007,GO:0005634,-0.366090385761
283131,BTO:0000007,GO:0005634,-0.366090385761
4775,BTO:0000007,GO:0005634,-0.366090385761
5023,BTO:0000007,GO:0005634,-0.366090385761
2697,BTO:0000944,GO:0005794,-0.366095613089
5170,BTO:0000093,GO:0005739,-0.366113446381
3329,BTO:0000599,GO:0005783,-0.366115490506
3480,BTO:0000793,GO:0005737,-0.366117024415
1649,BTO:0001061,GO:0005634,-0.366117952487
22882,BTO:0000944,GO:0005634,-0.366119628771
9181,BTO:0000944,GO:0005634,-0.366119628771
26191,BTO:0000944,GO:0005634,-0.366119628771
5329,BTO:0000018,GO:0005856,-0.366127749482
5879,BTO:0000793,GO:0005794,-0.366140752344
4691,BTO:0000007,GO:0005634,-0.366172248341
5460,BTO:0000567,GO:0005794,-0.366178737424
6007,BTO:0000007,GO:0005737,-0.366191508149
6261,BTO:0000007,GO:0005737,-0.366191508149
30061,BTO:0000007,GO:0005737,-0.366191508149
2885,BTO:0000007,GO:0005737,-0.366191508149
4609,BTO:0002035,GO:0031982,-0.366196493196
8743,BTO:0001061,GO:0030054,-0.36620811047
2697,BTO:0000552,GO:0005794,-0.366220493745
3320,BTO:0000944,GO:0005737,-0.366220723003
5970,BTO:0000599,GO:0031982,-0.366225884959
123,BTO:0000195,GO:0031982,-0.366230387587
84557,BTO:0000793,GO:0005829,-0.366235434765
8061,BTO:0000093,GO:0005783,-0.366255389272
948,BTO:0000007,GO:0005783,-0.3662642237
10211,BTO:0000007,GO:0005856,-0.366273592989
6546,BTO:0000007,GO:0005856,-0.366273592989
2934,BTO:0001061,GO:0005856,-0.366278299836
1649,BTO:0002035,GO:0005739,-0.366281931029
7357,BTO:0000599,GO:0005886,-0.366286467218
6642,BTO:0000599,GO:0005886,-0.366286467218
1719,BTO:0000599,GO:0005886,-0.366286467218
8678,BTO:0000017,GO:0005739,-0.366293631365
4683,BTO:0000018,GO:0005634,-0.36630082328
220134,BTO:0000018,GO:0005634,-0.36630082328
2919,BTO:0000018,GO:0005634,-0.36630082328
7291,BTO:0000018,GO:0005634,-0.36630082328
216,BTO:0000018,GO:0005634,-0.36630082328
290,BTO:0001061,GO:0005886,-0.366306172665
5581,BTO:0000018,GO:0005829,-0.366319191253
10403,BTO:0000093,GO:0005829,-0.366320626812
6810,BTO:0000567,GO:0031982,-0.366327903089
51284,BTO:0000567,GO:0031982,-0.366327903089
5861,BTO:0000567,GO:0031982,-0.366327903089
84823,BTO:0000567,GO:0031982,-0.366327903089
3572,BTO:0000567,GO:0031982,-0.366327903089
27161,BTO:0000599,GO:0005737,-0.366342775013
8837,BTO:0000599,GO:0005737,-0.366342775013
627,BTO:0000599,GO:0005856,-0.366344330358
4233,BTO:0000599,GO:0005856,-0.366344330358
4318,BTO:0001938,GO:0005737,-0.366364959804
837,BTO:0000599,GO:0005739,-0.366365203014
6198,BTO:0000599,GO:0005783,-0.366372857468
3688,BTO:0000007,GO:0005925,-0.366379450709
5879,BTO:0002210,GO:0005886,-0.366397955892
4170,BTO:0000793,GO:0005783,-0.366399294423
3552,BTO:0000018,GO:0005737,-0.366401743058
930,BTO:0000567,GO:0005886,-0.366405931279
4734,BTO:0000567,GO:0005886,-0.366405931279
3339,BTO:0000567,GO:0005886,-0.366405931279
7369,BTO:0000567,GO:0005886,-0.366405931279
4218,BTO:0000567,GO:0005886,-0.366405931279
7040,BTO:0000552,GO:0005856,-0.366410911494
7040,BTO:0000793,GO:0005925,-0.366425234707
1994,BTO:0000093,GO:0005737,-0.366430749047
4645,BTO:0000007,GO:0031982,-0.366439199465
4131,BTO:0000007,GO:0031982,-0.366439199465
3688,BTO:0001061,GO:0005856,-0.366449331168
3488,BTO:0000093,GO:0005886,-0.366454876544
51728,BTO:0000093,GO:0005886,-0.366454876544
4067,BTO:0000093,GO:0005886,-0.366454876544
2695,BTO:0000093,GO:0005886,-0.366454876544
7224,BTO:0000093,GO:0005886,-0.366454876544
9497,BTO:0000093,GO:0005886,-0.366454876544
3439,BTO:0000567,GO:0005856,-0.366463728481
7329,BTO:0000567,GO:0005856,-0.366463728481
5290,BTO:0000567,GO:0005856,-0.366463728481
7422,BTO:0000552,GO:0005829,-0.366472948073
5347,BTO:0000093,GO:0005634,-0.366492828603
7298,BTO:0000567,GO:0005829,-0.366498075156
338412,BTO:0000567,GO:0005829,-0.366498075156
10059,BTO:0000007,GO:0005739,-0.366508087606
1317,BTO:0000093,GO:0005856,-0.36651264673
1003,BTO:0000093,GO:0005856,-0.36651264673
2475,BTO:0000093,GO:0005925,-0.366516010757
4987,BTO:0000793,GO:0005634,-0.36652116192
2237,BTO:0000793,GO:0005634,-0.36652116192
4899,BTO:0000793,GO:0005739,-0.366531342229
2702,BTO:0000567,GO:0005634,-0.366541003337
375,BTO:0000007,GO:0005783,-0.366569930724
1861,BTO:0000567,GO:0005783,-0.366577079418
143187,BTO:0000567,GO:0005783,-0.366577079418
6426,BTO:0000567,GO:0005783,-0.366577079418
51311,BTO:0000567,GO:0005783,-0.366577079418
1017,BTO:0000017,GO:0005739,-0.366593425551
2195,BTO:0000007,GO:0005886,-0.366599965792
3689,BTO:0000007,GO:0005886,-0.366599965792
2261,BTO:0000007,GO:0005886,-0.366599965792
2248,BTO:0000007,GO:0005886,-0.366599965792
3481,BTO:0000007,GO:0005886,-0.366599965792
200576,BTO:0000007,GO:0005886,-0.366599965792
8428,BTO:0000007,GO:0005886,-0.366599965792
5125,BTO:0000567,GO:0005739,-0.366608700323
706,BTO:0000567,GO:0005739,-0.366608700323
2539,BTO:0000567,GO:0005739,-0.366608700323
10625,BTO:0000007,GO:0005737,-0.366623327083
5163,BTO:0000007,GO:0005737,-0.366623327083
9474,BTO:0000093,GO:0005783,-0.366625944685
6670,BTO:0000599,GO:0005783,-0.366626485362
6005,BTO:0000567,GO:0005737,-0.366641691871
3727,BTO:0000567,GO:0005737,-0.366641691871
675,BTO:0001938,GO:0005634,-0.366645771791
999,BTO:0002870,GO:0005634,-0.366653530389
2534,BTO:0000007,GO:0005856,-0.366657655896
7124,BTO:0000007,GO:0005739,-0.366660442346
2353,BTO:0000017,GO:0005783,-0.366670996657
1647,BTO:0000093,GO:0031982,-0.366677875617
2885,BTO:0000552,GO:0005634,-0.366685149686
3716,BTO:0000552,GO:0005634,-0.366685149686
208,BTO:0000195,GO:0005886,-0.366686489075
4312,BTO:0000195,GO:0005886,-0.366686489075
6863,BTO:0000195,GO:0005886,-0.366686489075
3320,BTO:0001061,GO:0005925,-0.366691325535
57369,BTO:0000007,GO:0030054,-0.366691361927
240,BTO:0000599,GO:0031982,-0.366692791021
190,BTO:0000599,GO:0031982,-0.366692791021
2185,BTO:0000018,GO:0005925,-0.366697136352
7184,BTO:0000599,GO:0005737,-0.366700384631
4217,BTO:0000599,GO:0005737,-0.366700384631
2078,BTO:0000007,GO:0005925,-0.366716786211
9474,BTO:0000599,GO:0005739,-0.366735370384
3845,BTO:0000018,GO:0031982,-0.366739154996
4773,BTO:0000007,GO:0005829,-0.36675307949
375,BTO:0000567,GO:0005925,-0.366772209636
382,BTO:0002035,GO:0005634,-0.366788287132
4843,BTO:0001061,GO:0005829,-0.366793745576
5036,BTO:0000017,GO:0005634,-0.366798957068
4615,BTO:0002210,GO:0005634,-0.366801213331
3482,BTO:0000093,GO:0005794,-0.366807796891
2705,BTO:0000018,GO:0030054,-0.366815029242
2305,BTO:0000007,GO:0005783,-0.366870366777
8161,BTO:0001938,GO:0005634,-0.366895712875
634,BTO:0000007,GO:0031982,-0.366930680095
25,BTO:0000007,GO:0031982,-0.366930680095
407,BTO:0000007,GO:0031982,-0.366930680095
23410,BTO:0000007,GO:0031982,-0.366930680095
375,BTO:0000599,GO:0005829,-0.366941323743
6261,BTO:0000007,GO:0005739,-0.366947648791
3930,BTO:0000599,GO:0005634,-0.366950499484
4283,BTO:0000599,GO:0005634,-0.366950499484
3609,BTO:0000599,GO:0005634,-0.366950499484
1028,BTO:0000599,GO:0005634,-0.366950499484
8295,BTO:0000599,GO:0005634,-0.366950499484
4615,BTO:0000567,GO:0005634,-0.366971383971
841,BTO:0002136,GO:0005737,-0.366979068842
27161,BTO:0000093,GO:0005783,-0.366988779849
6352,BTO:0000093,GO:0005783,-0.366988779849
8837,BTO:0000093,GO:0005783,-0.366988779849
4928,BTO:0000944,GO:0005634,-0.366991121265
57819,BTO:0000793,GO:0031982,-0.367009807556
146,BTO:0000007,GO:0005856,-0.367033429278
468,BTO:0000793,GO:0005739,-0.367042385936
6080,BTO:0000007,GO:0005737,-0.367044698155
4477,BTO:0000007,GO:0005737,-0.367044698155
5296,BTO:0001061,GO:0005737,-0.367056193344
5027,BTO:0000007,GO:0030054,-0.367063665832
644914,BTO:0002035,GO:0031982,-0.367067347723
1509,BTO:0000017,GO:0005829,-0.367089572305
8837,BTO:0000599,GO:0005739,-0.367097825588
840,BTO:0000552,GO:0005829,-0.367099621892
7082,BTO:0000567,GO:0005886,-0.36710087897
4843,BTO:0000793,GO:0005737,-0.367112492543
6579,BTO:0000552,GO:0005634,-0.367114937105
2729,BTO:0000007,GO:0005829,-0.367115473203
6571,BTO:0000007,GO:0005829,-0.367115473203
6571,BTO:0000793,GO:0005886,-0.367118540912
6845,BTO:0000567,GO:0005783,-0.367118781474
820,BTO:0000567,GO:0005783,-0.367118781474
51094,BTO:0000567,GO:0005783,-0.367118781474
1029,BTO:0000093,GO:0005925,-0.36712069832
6591,BTO:0000093,GO:0005925,-0.36712069832
1769,BTO:0000599,GO:0005783,-0.36712291382
2103,BTO:0001061,GO:0005634,-0.367139292815
240,BTO:0001061,GO:0005886,-0.367141448689
29914,BTO:0001061,GO:0005886,-0.367141448689
3552,BTO:0000018,GO:0005739,-0.367156368695
2801,BTO:0000567,GO:0005829,-0.367160292133
2747,BTO:0000567,GO:0005829,-0.367160292133
801,BTO:0000017,GO:0005737,-0.36717881293
3586,BTO:0000093,GO:0005739,-0.367185165659
1029,BTO:0002035,GO:0005634,-0.367188804374
1191,BTO:0002035,GO:0005634,-0.367188804374
6591,BTO:0002035,GO:0005634,-0.367188804374
2885,BTO:0000093,GO:0005829,-0.367208884796
1437,BTO:0000567,GO:0031982,-0.367216099401
79694,BTO:0000567,GO:0031982,-0.367216099401
5230,BTO:0000567,GO:0031982,-0.367216099401
2348,BTO:0000567,GO:0031982,-0.367216099401
9475,BTO:0000195,GO:0005634,-0.367225470123
148022,BTO:0000195,GO:0005634,-0.367225470123
5590,BTO:0000793,GO:0005829,-0.36723315908
7039,BTO:0000018,GO:0005856,-0.367241977312
3082,BTO:0000018,GO:0005856,-0.367241977312
84798,BTO:0000093,GO:0031982,-0.367264665978
7514,BTO:0000552,GO:0005737,-0.36728561275
5045,BTO:0000195,GO:0005886,-0.367290191147
1056,BTO:0000195,GO:0005886,-0.367290191147
1137,BTO:0000195,GO:0005886,-0.367290191147
23209,BTO:0000195,GO:0005886,-0.367290191147
3479,BTO:0000944,GO:0005856,-0.367313607674
1019,BTO:0000093,GO:0005925,-0.36731766801
84876,BTO:0000093,GO:0005925,-0.36731766801
7298,BTO:0000018,GO:0005886,-0.367319067454
842,BTO:0000195,GO:0031982,-0.367322191261
3162,BTO:0001938,GO:0005739,-0.36733123457
8999,BTO:0000093,GO:0005634,-0.36734742954
56664,BTO:0000093,GO:0005634,-0.36734742954
4735,BTO:0000093,GO:0005634,-0.36734742954
8260,BTO:0000093,GO:0005634,-0.36734742954
1646,BTO:0000093,GO:0005634,-0.36734742954
5515,BTO:0000093,GO:0005634,-0.36734742954
6788,BTO:0000093,GO:0005634,-0.36734742954
27250,BTO:0000093,GO:0005634,-0.36734742954
4322,BTO:0000093,GO:0005634,-0.36734742954
1845,BTO:0000093,GO:0005634,-0.36734742954
5655,BTO:0000093,GO:0005634,-0.36734742954
8912,BTO:0000093,GO:0005634,-0.36734742954
378938,BTO:0000093,GO:0005634,-0.36734742954
90226,BTO:0000093,GO:0005634,-0.36734742954
8313,BTO:0000093,GO:0005634,-0.36734742954
54576,BTO:0000093,GO:0005634,-0.36734742954
4176,BTO:0000093,GO:0005634,-0.36734742954
5788,BTO:0000093,GO:0005634,-0.36734742954
1327,BTO:0000093,GO:0005634,-0.36734742954
8792,BTO:0000093,GO:0005634,-0.36734742954
3037,BTO:0000093,GO:0005634,-0.36734742954
326,BTO:0000093,GO:0005634,-0.36734742954
799,BTO:0000093,GO:0005634,-0.36734742954
11034,BTO:0000017,GO:0005634,-0.367353887442
2475,BTO:0000017,GO:0005886,-0.367356038866
348,BTO:0000599,GO:0005783,-0.3673659002
3927,BTO:0000567,GO:0005925,-0.367366822366
1019,BTO:0002035,GO:0005634,-0.367385645075
3827,BTO:0000018,GO:0005829,-0.367388810654
3832,BTO:0000567,GO:0005634,-0.367391351542
6869,BTO:0000599,GO:0005737,-0.367394263804
64127,BTO:0000599,GO:0005737,-0.367394263804
6005,BTO:0000567,GO:0005739,-0.367394588376
2354,BTO:0000567,GO:0005739,-0.367394588376
545,BTO:0000567,GO:0005737,-0.367398860496
3456,BTO:0000567,GO:0005737,-0.367398860496
23586,BTO:0000567,GO:0005737,-0.367398860496
3098,BTO:0000567,GO:0005737,-0.367398860496
1555,BTO:0000007,GO:0005856,-0.367401235365
5578,BTO:0000944,GO:0005829,-0.367401874071
7414,BTO:0000599,GO:0005925,-0.367405293152
3054,BTO:0000007,GO:0031982,-0.367408632677
56681,BTO:0000007,GO:0031982,-0.367408632677
860,BTO:0000007,GO:0031982,-0.367408632677
4074,BTO:0000007,GO:0031982,-0.367408632677
6473,BTO:0000944,GO:0005634,-0.367411009248
22882,BTO:0000093,GO:0005856,-0.36741847406
26191,BTO:0000093,GO:0005856,-0.36741847406
4170,BTO:0000018,GO:0005925,-0.367419022252
9559,BTO:0000018,GO:0031982,-0.367444495249
7077,BTO:0000018,GO:0031982,-0.367444495249
7100,BTO:0000007,GO:0005737,-0.367456075658
1499,BTO:0000944,GO:0030054,-0.367468519291
7184,BTO:0000793,GO:0005886,-0.367473502803
3689,BTO:0000793,GO:0005634,-0.36748983609
4915,BTO:0000793,GO:0005634,-0.36748983609
4504,BTO:0000793,GO:0005634,-0.36748983609
4776,BTO:0000793,GO:0005634,-0.36748983609
1592,BTO:0000793,GO:0005634,-0.36748983609
27185,BTO:0000793,GO:0005634,-0.36748983609
3481,BTO:0000793,GO:0005634,-0.36748983609
841,BTO:0002210,GO:0005829,-0.367491557934
48,BTO:0000599,GO:0031982,-0.367493093476
1660,BTO:0000599,GO:0031982,-0.367493093476
2494,BTO:0000195,GO:0031982,-0.367494486532
5732,BTO:0000007,GO:0005886,-0.367525066946
4688,BTO:0000007,GO:0005886,-0.367525066946
2060,BTO:0000007,GO:0005886,-0.367525066946
368,BTO:0000007,GO:0005886,-0.367525066946
10052,BTO:0000567,GO:0005634,-0.367529105808
890,BTO:0000944,GO:0005886,-0.367534738706
578,BTO:0001061,GO:0031982,-0.367536492552
3383,BTO:0000017,GO:0005856,-0.367575227566
102,BTO:0000093,GO:0005886,-0.367580569181
3576,BTO:0002136,GO:0031982,-0.367586142657
2274,BTO:0000599,GO:0005856,-0.367588310554
839,BTO:0000195,GO:0005737,-0.367589611088
3952,BTO:0000599,GO:0005783,-0.367605519498
4313,BTO:0000195,GO:0005634,-0.367620517605
7098,BTO:0000018,GO:0005737,-0.367626854608
572,BTO:0001061,GO:0005783,-0.36762983182
994,BTO:0000093,GO:0005829,-0.367636516854
11001,BTO:0000567,GO:0005783,-0.367644066756
2736,BTO:0000552,GO:0005829,-0.367644895344
4888,BTO:0000018,GO:0005829,-0.36764621119
8795,BTO:0000017,GO:0005739,-0.36765043666
19,BTO:0000552,GO:0005886,-0.36765790815
595,BTO:0000567,GO:0031982,-0.367670078586
8772,BTO:0000093,GO:0005783,-0.367692433294
10499,BTO:0000599,GO:0005737,-0.367731042618
6613,BTO:0000599,GO:0005737,-0.367731042618
338382,BTO:0000093,GO:0005794,-0.367759130469
3845,BTO:0000007,GO:0005856,-0.367761378482
79109,BTO:0000567,GO:0005829,-0.367798129596
8880,BTO:0000567,GO:0005829,-0.367798129596
53917,BTO:0000567,GO:0005856,-0.367805919071
2147,BTO:0000567,GO:0005856,-0.367805919071
5296,BTO:0001061,GO:0005739,-0.367806102848
6622,BTO:0000552,GO:0005886,-0.367810507693
4780,BTO:0000093,GO:0005737,-0.36781368511
1386,BTO:0000944,GO:0005634,-0.367820938835
240,BTO:0000944,GO:0005634,-0.367820938835
3667,BTO:0000599,GO:0005829,-0.367824320824
134864,BTO:0000093,GO:0031982,-0.367832215169
50848,BTO:0000093,GO:0005856,-0.367854209956
8842,BTO:0000093,GO:0005856,-0.367854209956
5176,BTO:0000007,GO:0005737,-0.367857885709
8202,BTO:0000007,GO:0005737,-0.367857885709
5315,BTO:0001938,GO:0005634,-0.367860918383
2822,BTO:0000567,GO:0005794,-0.367864449816
57817,BTO:0000567,GO:0005794,-0.367864449816
578,BTO:0000018,GO:0005783,-0.367871521869
3710,BTO:0000018,GO:0005783,-0.367871521869
1440,BTO:0000195,GO:0005886,-0.367873541316
5618,BTO:0000195,GO:0005886,-0.367873541316
1317,BTO:0000007,GO:0031982,-0.367873724587
5590,BTO:0000793,GO:0005856,-0.367878333488
4512,BTO:0000599,GO:0031982,-0.367879771631
2642,BTO:0000599,GO:0031982,-0.367879771631
6908,BTO:0000599,GO:0031982,-0.367879771631
2305,BTO:0000599,GO:0005856,-0.367885820179
3458,BTO:0000093,GO:0005634,-0.36789459107
5781,BTO:0000093,GO:0005925,-0.367895453148
5595,BTO:0002210,GO:0005829,-0.367901555005
3172,BTO:0000017,GO:0005737,-0.367902581421
9429,BTO:0000944,GO:0005739,-0.36791114713
2247,BTO:0000793,GO:0005829,-0.36791221591
5609,BTO:0001061,GO:0005856,-0.36791725749
27043,BTO:0000018,GO:0005737,-0.367920040888
7504,BTO:0000018,GO:0005737,-0.367920040888
7295,BTO:0000944,GO:0005737,-0.367920395048
1432,BTO:0000552,GO:0030054,-0.367925442739
2720,BTO:0000093,GO:0005737,-0.367934089006
190,BTO:0000552,GO:0005634,-0.367943767969
929,BTO:0000552,GO:0005634,-0.367943767969
7100,BTO:0000552,GO:0005634,-0.367943767969
284403,BTO:0000552,GO:0005634,-0.367943767969
3630,BTO:0000944,GO:0031982,-0.367951204553
387,BTO:0001938,GO:0005737,-0.367960336103
4772,BTO:0002035,GO:0005634,-0.367963051838
5592,BTO:0000018,GO:0005886,-0.36797608786
55107,BTO:0000018,GO:0005886,-0.36797608786
387,BTO:0000017,GO:0030054,-0.367976960872
5468,BTO:0002136,GO:0005737,-0.367981908104
7020,BTO:0000944,GO:0005886,-0.367989077318
6714,BTO:0002035,GO:0005739,-0.368004346073
773,BTO:0000007,GO:0005783,-0.368022578831
5034,BTO:0000007,GO:0005783,-0.368022578831
1525,BTO:0000007,GO:0005783,-0.368022578831
5870,BTO:0000195,GO:0005783,-0.368042290743
3953,BTO:0000567,GO:0031982,-0.368060958291
6616,BTO:0000567,GO:0031982,-0.368060958291
10460,BTO:0000567,GO:0031982,-0.368060958291
818,BTO:0000599,GO:0005737,-0.368061365363
23636,BTO:0000599,GO:0005925,-0.368061767781
581,BTO:0000195,GO:0031982,-0.368065899224
9475,BTO:0000567,GO:0005886,-0.368068903567
8517,BTO:0000567,GO:0005886,-0.368068903567
51699,BTO:0000567,GO:0005886,-0.368068903567
7414,BTO:0000567,GO:0005634,-0.368069374346
2922,BTO:0000567,GO:0005634,-0.368069374346
834,BTO:0001061,GO:0005856,-0.368072918365
3726,BTO:0000017,GO:0005737,-0.368078871718
5562,BTO:0001938,GO:0005634,-0.368094011121
9368,BTO:0000195,GO:0005737,-0.368105997626
5116,BTO:0000018,GO:0005634,-0.368109134551
151648,BTO:0000018,GO:0005634,-0.368109134551
23607,BTO:0000018,GO:0005634,-0.368109134551
1577,BTO:0000018,GO:0005634,-0.368109134551
7520,BTO:0000567,GO:0005737,-0.368124253986
177,BTO:0000567,GO:0005737,-0.368124253986
171221,BTO:0000567,GO:0005737,-0.368124253986
595,BTO:0000944,GO:0005925,-0.36812821622
3956,BTO:0000567,GO:0005739,-0.368146300654
3098,BTO:0000567,GO:0005739,-0.368146300654
26871,BTO:0001061,GO:0031982,-0.368147046623
349149,BTO:0000567,GO:0005783,-0.368153824962
6869,BTO:0000007,GO:0005829,-0.3681592076
64127,BTO:0000007,GO:0005829,-0.3681592076
5741,BTO:0000007,GO:0005829,-0.3681592076
6382,BTO:0000793,GO:0005886,-0.368162244524
2353,BTO:0000944,GO:0005737,-0.368188101775
6387,BTO:0001061,GO:0005634,-0.36820054208
1604,BTO:0001061,GO:0005634,-0.36820054208
5536,BTO:0001061,GO:0005634,-0.36820054208
112936,BTO:0000018,GO:0005737,-0.368208313289
4086,BTO:0000944,GO:0005634,-0.368221334645
8797,BTO:0000944,GO:0005634,-0.368221334645
5743,BTO:0000552,GO:0005783,-0.368232935648
8660,BTO:0000007,GO:0005737,-0.368250528499
3836,BTO:0000007,GO:0005737,-0.368250528499
3576,BTO:0000567,GO:0005737,-0.368256923847
317,BTO:0000599,GO:0031982,-0.368257950942
360,BTO:0000599,GO:0031982,-0.368257950942
3627,BTO:0000093,GO:0005856,-0.368279186264
4988,BTO:0000793,GO:0005856,-0.368286415886
975,BTO:0000567,GO:0030054,-0.368286970367
3552,BTO:0000567,GO:0030054,-0.368286970367
57817,BTO:0000599,GO:0005783,-0.3683050054
6647,BTO:0000599,GO:0005783,-0.3683050054
10211,BTO:0001061,GO:0005886,-0.368323329591
3717,BTO:0000007,GO:0031982,-0.368326576361
8797,BTO:0000552,GO:0005634,-0.368343687682
2194,BTO:0000195,GO:0005737,-0.368358485835
1000,BTO:0000599,GO:0005794,-0.368371307547
3458,BTO:0000017,GO:0005739,-0.368380453228
1810,BTO:0000093,GO:0031982,-0.368381649177
4644,BTO:0000093,GO:0031982,-0.368381649177
248,BTO:0000093,GO:0031982,-0.368381649177
2114,BTO:0000093,GO:0031982,-0.368381649177
5308,BTO:0000007,GO:0005886,-0.368403116337
4905,BTO:0000007,GO:0005886,-0.368403116337
5333,BTO:0000007,GO:0005886,-0.368403116337
6510,BTO:0000007,GO:0005886,-0.368403116337
5540,BTO:0000007,GO:0005886,-0.368403116337
116,BTO:0000007,GO:0005886,-0.368403116337
2002,BTO:0000793,GO:0005634,-0.368407061046
1490,BTO:0000793,GO:0005634,-0.368407061046
1994,BTO:0000017,GO:0005634,-0.368412946508
4868,BTO:0000567,GO:0005829,-0.368413184135
6863,BTO:0000567,GO:0005829,-0.368413184135
58157,BTO:0000567,GO:0005829,-0.368413184135
28964,BTO:0000195,GO:0005886,-0.368437763119
53369,BTO:0000195,GO:0005886,-0.368437763119
60561,BTO:0000567,GO:0005856,-0.368439795333
4613,BTO:0000567,GO:0005856,-0.368439795333
4323,BTO:0000599,GO:0005925,-0.368443947089
836,BTO:0000552,GO:0005886,-0.368448930752
9221,BTO:0000007,GO:0005856,-0.368459811187
3667,BTO:0000599,GO:0005856,-0.368465823905
834,BTO:0000793,GO:0005739,-0.368490706422
760,BTO:0000793,GO:0005739,-0.368490706422
5604,BTO:0001061,GO:0005783,-0.368491343869
2746,BTO:0000007,GO:0005829,-0.368493502777
4907,BTO:0000793,GO:0005886,-0.36849652984
7020,BTO:0000793,GO:0005737,-0.368505952941
5578,BTO:0000599,GO:0005634,-0.368505965853
7132,BTO:0001061,GO:0005739,-0.368522385769
3303,BTO:0000599,GO:0005783,-0.368531972168
55811,BTO:0000007,GO:0005634,-0.368535612199
9531,BTO:0000007,GO:0005634,-0.368535612199
4171,BTO:0000007,GO:0005634,-0.368535612199
7428,BTO:0000007,GO:0005634,-0.368535612199
10682,BTO:0000007,GO:0005634,-0.368535612199
6303,BTO:0000007,GO:0005634,-0.368535612199
7942,BTO:0000007,GO:0005634,-0.368535612199
51477,BTO:0000007,GO:0005634,-0.368535612199
27241,BTO:0000007,GO:0005634,-0.368535612199
1050,BTO:0000093,GO:0030054,-0.36854143347
5595,BTO:0002210,GO:0005856,-0.368542578433
4904,BTO:0001938,GO:0005634,-0.3685509069
8773,BTO:0000599,GO:0005886,-0.368551194905
2167,BTO:0000599,GO:0005886,-0.368551194905
23636,BTO:0000793,GO:0005829,-0.368565481909
25802,BTO:0000018,GO:0005886,-0.368608920063
7408,BTO:0000018,GO:0005886,-0.368608920063
6558,BTO:0000018,GO:0005886,-0.368608920063
8660,BTO:0000944,GO:0005634,-0.36861259546
4940,BTO:0000944,GO:0005634,-0.36861259546
925,BTO:0000599,GO:0031982,-0.368627967718
5978,BTO:0000007,GO:0005737,-0.368634380324
10211,BTO:0000007,GO:0005737,-0.368634380324
5167,BTO:0000093,GO:0005886,-0.368637314684
7401,BTO:0000093,GO:0005886,-0.368637314684
59350,BTO:0000093,GO:0005886,-0.368637314684
