PMID,ENTREZ,GO,BTO,score
10092214,5747,GO:0005925,BTO:0000195,7.62238114428
10092214,2335,GO:0005925,BTO:0000195,1.40864548492
10092592,4792,GO:0005829,BTO:0000018,1.24849110166
10092592,4790,GO:0005829,BTO:0000018,1.64220829619
10092592,4792,GO:0005634,BTO:0000018,6.49303484412
10092592,4790,GO:0005634,BTO:0000018,19.7048866081
10092663,9266,GO:0005886,BTO:0000007,1.33473812429
10092663,10139,GO:0005886,BTO:0000007,-0.365622973631
10092663,373156,GO:0005829,BTO:0000007,-0.373836126942
10092663,2822,GO:0005886,BTO:0000007,2.20998786175
10092663,9266,GO:0005829,BTO:0000007,-0.228741016646
10092663,10139,GO:0005829,BTO:0000007,1.56786371896
10092663,2822,GO:0005829,BTO:0000007,1.14822004833
10092663,373156,GO:0005886,BTO:0000007,-0.148978319121
10092851,7124,GO:0005634,BTO:0000567,4.81965446904
10094974,5610,GO:0005783,BTO:0001938,-0.312961493141
10094974,5610,GO:0005794,BTO:0001938,-0.285509264638
10095061,5411,GO:0005634,BTO:0000017,-0.298699885859
10095767,25824,GO:0005737,BTO:0000567,-0.376363639612
10095767,25824,GO:0031982,BTO:0000567,-0.287037092504
10095767,7528,GO:0005634,BTO:0000567,0.896790933245
10095767,7528,GO:0031982,BTO:0000567,-0.380666394049
10095767,25824,GO:0005634,BTO:0000567,0.788239841977
10095767,7528,GO:0005737,BTO:0000567,-0.284876751965
10096041,351,GO:0005794,BTO:0000793,1.77046183333
10097102,154,GO:0005886,BTO:0000007,3.08473533489
10097102,7018,GO:0005886,BTO:0000007,0.0912212454565
10097102,409,GO:0005829,BTO:0000007,-0.0965332081157
10097102,163,GO:0005829,BTO:0000007,-0.312368382873
10097102,1950,GO:0005829,BTO:0000007,-0.410553229243
10097102,7020,GO:0005829,BTO:0000007,-0.383669546685
10097102,154,GO:0005829,BTO:0000007,-0.292147327515
10097102,7018,GO:0005829,BTO:0000007,-0.403191192208
10097102,409,GO:0005886,BTO:0000007,0.846795561314
10097102,7020,GO:0005886,BTO:0000007,-0.109145387232
10097102,163,GO:0005886,BTO:0000007,-0.208278258263
10097102,1950,GO:0005886,BTO:0000007,-0.220422283105
10098606,6927,GO:0005737,BTO:0000567,0.733682992269
10098606,6927,GO:0005634,BTO:0000567,2.15630946096
10098849,351,GO:0031982,BTO:0000007,1.10583220712
10098849,7018,GO:0031982,BTO:0000007,0.298035213071
10099872,4155,GO:0005634,BTO:0000567,1.83035546119
10101022,2908,GO:0031982,BTO:0000599,-0.342599592677
10101251,7157,GO:0005737,BTO:0000599,1.72085370317
10101251,7157,GO:0005634,BTO:0000599,7.00365358468
10188222,6772,GO:0005737,BTO:0000017,1.3581372432
10188222,6772,GO:0005856,BTO:0000017,-0.372625489565
10188222,6772,GO:0005634,BTO:0000017,2.0880130482
10188223,6774,GO:0005856,BTO:0000017,2.32761803853
10188223,6774,GO:0005634,BTO:0000017,-0.0390082209723
10188223,6774,GO:0005886,BTO:0000017,-0.395913976785
10188223,6774,GO:0005737,BTO:0000017,-0.294621895013
10189264,6564,GO:0005886,BTO:0000195,14.3476904325
10190147,54205,GO:0005829,BTO:0000793,4.02276010141
10190147,835,GO:0005829,BTO:0000793,-0.35210106887
10190147,1302,GO:0005634,BTO:0000793,-0.000194779631602
10190147,1302,GO:0005829,BTO:0000793,-0.384489614425
10190147,835,GO:0005634,BTO:0000793,-0.309372372251
10190147,54205,GO:0005634,BTO:0000793,2.50890796075
10190548,5465,GO:0031982,BTO:0000944,-0.123740757779
10190548,5465,GO:0031982,BTO:0000599,10.4032080353
10191091,8436,GO:0005886,BTO:0000944,-0.230595901318
10191257,6508,GO:0005783,BTO:0000007,-0.140671045207
10191257,6521,GO:0005783,BTO:0000007,2.43959909975
10193512,1471,GO:0005783,BTO:0000944,-0.235747861682
10193512,1471,GO:0005794,BTO:0000944,-0.194893338255
10193512,1471,GO:0031982,BTO:0000944,-0.257728157515
10194553,4953,GO:0005737,BTO:0000093,-0.361652780854
10196179,695,GO:0005886,BTO:0000944,-0.319359534153
10196197,6732,GO:0005737,BTO:0000567,-0.269144459338
10196197,373156,GO:0005737,BTO:0000567,-0.303381871122
10196197,6426,GO:0005737,BTO:0000567,-0.373544186643
10196197,6733,GO:0005737,BTO:0000567,-0.269144459338
