protein,tissue,scl,score
4292,BTO:0001061,GO:0031982,-0.327950251295
3675,BTO:0001061,GO:0031982,-0.327950251295
7422,BTO:0000007,GO:0005737,-0.327979059824
983,BTO:0000567,GO:0005829,-0.328012268225
1950,BTO:0000944,GO:0005886,-0.328013794589
10664,BTO:0000007,GO:0005634,-0.328015077895
1869,BTO:0000599,GO:0005634,-0.32802342996
3552,BTO:0000599,GO:0005634,-0.32802342996
4170,BTO:0002210,GO:0005739,-0.328045553024
5245,BTO:0000018,GO:0005634,-0.328064388483
2048,BTO:0000018,GO:0005737,-0.32807470791
9927,BTO:0000552,GO:0005737,-0.328084629186
712,BTO:0000567,GO:0005783,-0.328098414383
23770,BTO:0000567,GO:0005783,-0.328098414383
4519,BTO:0000567,GO:0005783,-0.328098414383
6781,BTO:0000567,GO:0005783,-0.328098414383
51062,BTO:0000567,GO:0005783,-0.328098414383
54045,BTO:0000567,GO:0005783,-0.328098414383
29956,BTO:0000567,GO:0005783,-0.328098414383
51305,BTO:0000552,GO:0005886,-0.328117478281
6772,BTO:0000007,GO:0005737,-0.328152374768
3339,BTO:0000093,GO:0005783,-0.328165030126
1066,BTO:0000599,GO:0005794,-0.328239702983
998,BTO:0000018,GO:0005886,-0.328304668315
4283,BTO:0000007,GO:0005739,-0.328305870051
11331,BTO:0000599,GO:0005739,-0.328314205084
6281,BTO:0000599,GO:0005739,-0.328314205084
3688,BTO:0000093,GO:0005886,-0.328337077944
2172,BTO:0000007,GO:0005829,-0.328338347083
3339,BTO:0000007,GO:0005829,-0.328338347083
471,BTO:0000007,GO:0005829,-0.328338347083
2730,BTO:0000007,GO:0005829,-0.328338347083
3339,BTO:0000793,GO:0005886,-0.328342543721
8766,BTO:0000567,GO:0005737,-0.32835896169
1029,BTO:0001938,GO:0005737,-0.328372005013
7040,BTO:0000093,GO:0005829,-0.328395076079
7414,BTO:0000944,GO:0005925,-0.328401044798
9482,BTO:0000567,GO:0005794,-0.328401950298
55738,BTO:0000567,GO:0005794,-0.328401950298
163882,BTO:0000567,GO:0005794,-0.328401950298
55624,BTO:0000567,GO:0005794,-0.328401950298
58164,BTO:0000567,GO:0005794,-0.328401950298
10079,BTO:0000567,GO:0005794,-0.328401950298
3691,BTO:0000567,GO:0005794,-0.328401950298
9365,BTO:0000018,GO:0005783,-0.328411690711
10381,BTO:0000007,GO:0031982,-0.328414724537
79643,BTO:0000007,GO:0031982,-0.328414724537
157,BTO:0000007,GO:0031982,-0.328414724537
3554,BTO:0000007,GO:0031982,-0.328414724537
4864,BTO:0000007,GO:0031982,-0.328414724537
4846,BTO:0000599,GO:0005856,-0.328431383924
7031,BTO:0000599,GO:0005634,-0.328451646126
7189,BTO:0002210,GO:0005634,-0.328452288135
4133,BTO:0000793,GO:0005829,-0.328467739043
10396,BTO:0000195,GO:0005856,-0.32849296112
11190,BTO:0000195,GO:0005856,-0.32849296112
54205,BTO:0001938,GO:0005829,-0.328493523886
331,BTO:0002136,GO:0031982,-0.328502234702
2100,BTO:0000567,GO:0005634,-0.328514011503
7220,BTO:0000552,GO:0005783,-0.328516196234
7415,BTO:0000017,GO:0005886,-0.328527864902
9456,BTO:0000017,GO:0005886,-0.328527864902
27032,BTO:0000567,GO:0030054,-0.328550755951
1113,BTO:0001061,GO:0005925,-0.328555141662
7414,BTO:0000552,GO:0005925,-0.328570148478
9709,BTO:0000793,GO:0005783,-0.328575081651
637,BTO:0002210,GO:0005829,-0.328585547772
28234,BTO:0000567,GO:0005886,-0.328615210855
1400,BTO:0000552,GO:0005739,-0.328635293129
5962,BTO:0000944,GO:0005856,-0.328652002244
375,BTO:0000944,GO:0005856,-0.328652002244
27233,BTO:0000093,GO:0005829,-0.328662747541
6558,BTO:0000007,GO:0005794,-0.328665473724
352990,BTO:0000567,GO:0031982,-0.328672603496
3897,BTO:0000567,GO:0031982,-0.328672603496
51160,BTO:0000567,GO:0031982,-0.328672603496
3562,BTO:0000567,GO:0031982,-0.328672603496
100506965,BTO:0000567,GO:0031982,-0.328672603496
1201,BTO:0000567,GO:0031982,-0.328672603496
5055,BTO:0000567,GO:0031982,-0.328672603496
4261,BTO:0000567,GO:0031982,-0.328672603496
4855,BTO:0000567,GO:0031982,-0.328672603496
5830,BTO:0000567,GO:0031982,-0.328672603496
64005,BTO:0000567,GO:0031982,-0.328672603496
57048,BTO:0000567,GO:0031982,-0.328672603496
9525,BTO:0000567,GO:0031982,-0.328672603496
51517,BTO:0000567,GO:0031982,-0.328672603496
102800311,BTO:0000567,GO:0031982,-0.328672603496
5394,BTO:0000567,GO:0031982,-0.328672603496
26,BTO:0000567,GO:0031982,-0.328672603496
3643,BTO:0000944,GO:0005783,-0.328675599522
5591,BTO:0001938,GO:0005856,-0.328692919651
10096,BTO:0000093,GO:0005925,-0.32870409154
5925,BTO:0000793,GO:0005634,-0.328722595475
6507,BTO:0002035,GO:0005634,-0.32879702603
6385,BTO:0002035,GO:0005634,-0.32879702603
23545,BTO:0002035,GO:0005634,-0.32879702603
1906,BTO:0002035,GO:0005634,-0.32879702603
3082,BTO:0000018,GO:0005634,-0.328812736655
59341,BTO:0000552,GO:0005856,-0.32882080752
966,BTO:0001061,GO:0005794,-0.328840477614
3949,BTO:0000944,GO:0030054,-0.328849266407
4297,BTO:0001061,GO:0005634,-0.328864853721
4671,BTO:0001061,GO:0005634,-0.328864853721
7297,BTO:0001061,GO:0005634,-0.328864853721
7799,BTO:0001061,GO:0005634,-0.328864853721
2629,BTO:0001061,GO:0005634,-0.328864853721
2050,BTO:0001061,GO:0005634,-0.328864853721
79444,BTO:0001061,GO:0005634,-0.328864853721
900,BTO:0001061,GO:0005634,-0.328864853721
6678,BTO:0001061,GO:0005634,-0.328864853721
9687,BTO:0001061,GO:0005634,-0.328864853721
84560,BTO:0001061,GO:0005634,-0.328864853721
7481,BTO:0001061,GO:0005634,-0.328864853721
6753,BTO:0001061,GO:0005634,-0.328864853721
10979,BTO:0001061,GO:0005634,-0.328864853721
4317,BTO:0001061,GO:0005634,-0.328864853721
948,BTO:0000599,GO:0005634,-0.328872260577
400668,BTO:0000195,GO:0005783,-0.328894660042
5444,BTO:0000195,GO:0005783,-0.328894660042
7124,BTO:0000017,GO:0005737,-0.328903964819
3479,BTO:0000944,GO:0005634,-0.328910519457
637,BTO:0002136,GO:0005739,-0.328911713847
10226,BTO:0000944,GO:0005739,-0.328943293101
8349,BTO:0000599,GO:0031982,-0.328943923552
4245,BTO:0000599,GO:0031982,-0.328943923552
4803,BTO:0000599,GO:0031982,-0.328943923552
540,BTO:0000599,GO:0005794,-0.328958816201
4124,BTO:0000599,GO:0005794,-0.328958816201
3240,BTO:0000944,GO:0005886,-0.328981778043
54474,BTO:0000944,GO:0005886,-0.328981778043
5610,BTO:0000944,GO:0005783,-0.328999669659
8802,BTO:0000007,GO:0005783,-0.329000437802
10014,BTO:0001061,GO:0005737,-0.329001332431
55869,BTO:0001061,GO:0005737,-0.329001332431
7422,BTO:0000007,GO:0005739,-0.329006943411
140809,BTO:0000599,GO:0005783,-0.329008732155
392,BTO:0000007,GO:0005925,-0.329017645589
6382,BTO:0001061,GO:0005925,-0.329024002375
5932,BTO:0001938,GO:0005634,-0.329034868859
6423,BTO:0001938,GO:0005634,-0.329034868859
5595,BTO:0000007,GO:0005794,-0.329038894738
396,BTO:0000017,GO:0005829,-0.329042200839
22882,BTO:0000093,GO:0005634,-0.329053672847
1978,BTO:0000093,GO:0005634,-0.329053672847
5731,BTO:0000195,GO:0030054,-0.329059265415
993,BTO:0000018,GO:0005739,-0.329101902233
9927,BTO:0000552,GO:0005739,-0.329111752014
9734,BTO:0001061,GO:0005856,-0.329112117325
392,BTO:0001061,GO:0005856,-0.329112117325
6783,BTO:0000195,GO:0005829,-0.329142926304
5816,BTO:0000195,GO:0005829,-0.329142926304
5599,BTO:0000093,GO:0005925,-0.329143458323
834,BTO:0002035,GO:0005737,-0.32914727127
55361,BTO:0000017,GO:0005634,-0.329157400582
2010,BTO:0001938,GO:0005737,-0.329171183878
3320,BTO:0000093,GO:0005737,-0.329189969762
7779,BTO:0000007,GO:0005856,-0.329221947799
151648,BTO:0000007,GO:0005856,-0.329221947799
6755,BTO:0000007,GO:0005856,-0.329221947799
4218,BTO:0000007,GO:0005856,-0.329221947799
335,BTO:0000599,GO:0005886,-0.329256296241
4691,BTO:0000017,GO:0005634,-0.329267657487
375,BTO:0000599,GO:0005634,-0.329285517108
3848,BTO:0000599,GO:0005634,-0.329285517108
1761,BTO:0000793,GO:0005783,-0.329311088921
2925,BTO:0001061,GO:0031982,-0.32933562627
2747,BTO:0000793,GO:0005829,-0.3293674892
1017,BTO:0000018,GO:0005886,-0.329400561384
10211,BTO:0000017,GO:0005856,-0.329404153884
762,BTO:0000195,GO:0005739,-0.329406673607
9414,BTO:0001061,GO:0030054,-0.32942062518
331,BTO:0000567,GO:0005737,-0.32942297554
9131,BTO:0000567,GO:0005737,-0.32942297554
1437,BTO:0000793,GO:0031982,-0.329443314194
4905,BTO:0000793,GO:0031982,-0.329443314194
3927,BTO:0000944,GO:0005856,-0.329460971368
492,BTO:0000093,GO:0005886,-0.329466425239
23136,BTO:0000093,GO:0005886,-0.329466425239
5020,BTO:0000093,GO:0005886,-0.329466425239
10008,BTO:0000093,GO:0005886,-0.329466425239
81671,BTO:0000093,GO:0005886,-0.329466425239
55973,BTO:0000093,GO:0005886,-0.329466425239
9153,BTO:0000093,GO:0005886,-0.329466425239
10395,BTO:0000093,GO:0005886,-0.329466425239
3959,BTO:0000093,GO:0005886,-0.329466425239
7171,BTO:0000093,GO:0005886,-0.329466425239
64866,BTO:0000093,GO:0005886,-0.329466425239
5355,BTO:0000093,GO:0005886,-0.329466425239
406984,BTO:0000093,GO:0005886,-0.329466425239
55300,BTO:0000093,GO:0005886,-0.329466425239
6610,BTO:0000093,GO:0005794,-0.329498593721
1759,BTO:0000007,GO:0005794,-0.32951048238
842,BTO:0002870,GO:0005783,-0.329514208312
5329,BTO:0000552,GO:0005829,-0.329533783269
839,BTO:0000018,GO:0005634,-0.329538115382
3930,BTO:0000093,GO:0005856,-0.329544333614
1791,BTO:0000093,GO:0005856,-0.329544333614
1565,BTO:0000093,GO:0005856,-0.329544333614
1398,BTO:0000093,GO:0005856,-0.329544333614
3636,BTO:0001061,GO:0005886,-0.329552602761
7080,BTO:0001061,GO:0005886,-0.329552602761
894,BTO:0001061,GO:0005886,-0.329552602761
7431,BTO:0000567,GO:0030054,-0.329553675658
29927,BTO:0000599,GO:0005737,-0.329557617305
2875,BTO:0000599,GO:0005737,-0.329557617305
4318,BTO:0002210,GO:0005925,-0.329568497032
4193,BTO:0000567,GO:0005737,-0.329571133119
2736,BTO:0000007,GO:0005737,-0.329576467824
5426,BTO:0000567,GO:0005634,-0.329582575089
2961,BTO:0000567,GO:0005634,-0.329582575089
2960,BTO:0000567,GO:0005634,-0.329582575089
10084,BTO:0000567,GO:0005634,-0.329582575089
8545,BTO:0000567,GO:0005634,-0.329582575089
5378,BTO:0000567,GO:0005634,-0.329582575089
27288,BTO:0000567,GO:0005634,-0.329582575089
5940,BTO:0000567,GO:0005634,-0.329582575089
988,BTO:0000567,GO:0005634,-0.329582575089
27343,BTO:0000567,GO:0005634,-0.329582575089
286826,BTO:0000567,GO:0005634,-0.329582575089
2115,BTO:0000567,GO:0005634,-0.329582575089
29105,BTO:0000567,GO:0005634,-0.329582575089
6879,BTO:0000567,GO:0005634,-0.329582575089
23039,BTO:0000567,GO:0005634,-0.329582575089
64901,BTO:0000567,GO:0005634,-0.329582575089
494551,BTO:0000567,GO:0005634,-0.329582575089
374291,BTO:0000567,GO:0005634,-0.329582575089
5720,BTO:0000567,GO:0005634,-0.329582575089
91768,BTO:0000567,GO:0005634,-0.329582575089
9172,BTO:0000567,GO:0005634,-0.329582575089
55308,BTO:0000567,GO:0005634,-0.329582575089
6878,BTO:0000567,GO:0005634,-0.329582575089
678,BTO:0000567,GO:0005634,-0.329582575089
677,BTO:0000567,GO:0005634,-0.329582575089
90441,BTO:0000567,GO:0005634,-0.329582575089
8237,BTO:0000567,GO:0005634,-0.329582575089
2074,BTO:0000567,GO:0005634,-0.329582575089
5612,BTO:0000567,GO:0005634,-0.329582575089
9070,BTO:0000567,GO:0005634,-0.329582575089
5929,BTO:0000567,GO:0005634,-0.329582575089
6119,BTO:0000567,GO:0005634,-0.329582575089
57820,BTO:0000567,GO:0005634,-0.329582575089
2620,BTO:0000567,GO:0005634,-0.329582575089
26507,BTO:0000567,GO:0005634,-0.329582575089
26505,BTO:0000567,GO:0005634,-0.329582575089
26504,BTO:0000567,GO:0005634,-0.329582575089
9189,BTO:0000567,GO:0005634,-0.329582575089
5819,BTO:0000567,GO:0005634,-0.329582575089
8764,BTO:0000567,GO:0005634,-0.329582575089
6626,BTO:0000567,GO:0005634,-0.329582575089
1584,BTO:0000567,GO:0005634,-0.329582575089
5307,BTO:0000567,GO:0005634,-0.329582575089
2063,BTO:0000567,GO:0005634,-0.329582575089
3210,BTO:0000567,GO:0005634,-0.329582575089
3219,BTO:0000567,GO:0005634,-0.329582575089
3218,BTO:0000567,GO:0005634,-0.329582575089
3217,BTO:0000567,GO:0005634,-0.329582575089
6710,BTO:0000567,GO:0005634,-0.329582575089
5429,BTO:0000567,GO:0005634,-0.329582575089
29915,BTO:0000567,GO:0005634,-0.329582575089
100034703,BTO:0000567,GO:0005634,-0.329582575089
10107,BTO:0000567,GO:0005634,-0.329582575089
23087,BTO:0000567,GO:0005634,-0.329582575089
7702,BTO:0000567,GO:0005634,-0.329582575089
256364,BTO:0000567,GO:0005634,-0.329582575089
1167,BTO:0000567,GO:0005634,-0.329582575089
10541,BTO:0000567,GO:0005634,-0.329582575089
81611,BTO:0000567,GO:0005634,-0.329582575089
11269,BTO:0000567,GO:0005634,-0.329582575089
10039,BTO:0000567,GO:0005634,-0.329582575089
26528,BTO:0000567,GO:0005634,-0.329582575089
122769,BTO:0000567,GO:0005634,-0.329582575089
9688,BTO:0000567,GO:0005634,-0.329582575089
23165,BTO:0000567,GO:0005634,-0.329582575089
26825,BTO:0000567,GO:0005634,-0.329582575089
197131,BTO:0000567,GO:0005634,-0.329582575089
23304,BTO:0000567,GO:0005634,-0.329582575089
10641,BTO:0000567,GO:0005634,-0.329582575089
8819,BTO:0000567,GO:0005634,-0.329582575089
8629,BTO:0000567,GO:0005634,-0.329582575089
4210,BTO:0000567,GO:0005634,-0.329582575089
26289,BTO:0000567,GO:0005634,-0.329582575089
92675,BTO:0000567,GO:0005634,-0.329582575089
5557,BTO:0000567,GO:0005634,-0.329582575089
10578,BTO:0000567,GO:0005634,-0.329582575089
8175,BTO:0000567,GO:0005634,-0.329582575089
10946,BTO:0000567,GO:0005634,-0.329582575089
7436,BTO:0000567,GO:0005634,-0.329582575089
147912,BTO:0000567,GO:0005634,-0.329582575089
8971,BTO:0000567,GO:0005634,-0.329582575089
430,BTO:0000567,GO:0005634,-0.329582575089
9682,BTO:0000567,GO:0005634,-0.329582575089
5620,BTO:0000567,GO:0005634,-0.329582575089
7142,BTO:0000567,GO:0005634,-0.329582575089
5619,BTO:0000567,GO:0005634,-0.329582575089
30811,BTO:0000567,GO:0005634,-0.329582575089
23157,BTO:0000567,GO:0005634,-0.329582575089
1207,BTO:0000567,GO:0005634,-0.329582575089
54552,BTO:0000567,GO:0005634,-0.329582575089
29889,BTO:0000567,GO:0005634,-0.329582575089
22950,BTO:0000567,GO:0005634,-0.329582575089
9775,BTO:0000567,GO:0005634,-0.329582575089
22794,BTO:0000567,GO:0005634,-0.329582575089
10284,BTO:0000567,GO:0005634,-0.329582575089
8337,BTO:0000567,GO:0005634,-0.329582575089
23543,BTO:0000567,GO:0005634,-0.329582575089
54715,BTO:0000567,GO:0005634,-0.329582575089
6955,BTO:0000567,GO:0005634,-0.329582575089
23423,BTO:0000567,GO:0005634,-0.329582575089
8438,BTO:0000567,GO:0005634,-0.329582575089
64852,BTO:0000567,GO:0005634,-0.329582575089
10904,BTO:0000567,GO:0005634,-0.329582575089
541466,BTO:0000567,GO:0005634,-0.329582575089
10212,BTO:0000567,GO:0005634,-0.329582575089
23063,BTO:0000567,GO:0005634,-0.329582575089
3133,BTO:0000567,GO:0005634,-0.329582575089
1266,BTO:0000567,GO:0005634,-0.329582575089
80143,BTO:0000567,GO:0005634,-0.329582575089
51808,BTO:0000567,GO:0005634,-0.329582575089
90809,BTO:0000567,GO:0005634,-0.329582575089
7084,BTO:0000567,GO:0005634,-0.329582575089
4795,BTO:0000567,GO:0005634,-0.329582575089
1409,BTO:0000567,GO:0005634,-0.329582575089
27123,BTO:0000567,GO:0005634,-0.329582575089
2926,BTO:0000567,GO:0005634,-0.329582575089
60314,BTO:0000567,GO:0005634,-0.329582575089
6830,BTO:0000567,GO:0005634,-0.329582575089
84154,BTO:0000567,GO:0005634,-0.329582575089
338917,BTO:0000567,GO:0005634,-0.329582575089
6949,BTO:0000567,GO:0005634,-0.329582575089
55293,BTO:0000567,GO:0005634,-0.329582575089
51247,BTO:0000567,GO:0005634,-0.329582575089
11037,BTO:0000567,GO:0005634,-0.329582575089
6050,BTO:0000567,GO:0005634,-0.329582575089
10517,BTO:0000567,GO:0005634,-0.329582575089
9924,BTO:0000567,GO:0005634,-0.329582575089
10468,BTO:0000567,GO:0005634,-0.329582575089
100170228,BTO:0000567,GO:0005634,-0.329582575089
51755,BTO:0000567,GO:0005634,-0.329582575089
2177,BTO:0000567,GO:0005634,-0.329582575089
55215,BTO:0000567,GO:0005634,-0.329582575089
51659,BTO:0000567,GO:0005634,-0.329582575089
5774,BTO:0000567,GO:0005634,-0.329582575089
3188,BTO:0000567,GO:0005634,-0.329582575089
142683,BTO:0000567,GO:0005634,-0.329582575089
6641,BTO:0000567,GO:0005634,-0.329582575089
1736,BTO:0000567,GO:0005634,-0.329582575089
727764,BTO:0000567,GO:0005634,-0.329582575089
1663,BTO:0000567,GO:0005634,-0.329582575089
101927423,BTO:0000567,GO:0005634,-0.329582575089
9521,BTO:0000567,GO:0005634,-0.329582575089
4141,BTO:0000567,GO:0005634,-0.329582575089
54960,BTO:0000567,GO:0005634,-0.329582575089
79595,BTO:0000567,GO:0005634,-0.329582575089
2522,BTO:0000567,GO:0005634,-0.329582575089
23451,BTO:0000567,GO:0005634,-0.329582575089
11040,BTO:0000567,GO:0005634,-0.329582575089
92595,BTO:0000567,GO:0005634,-0.329582575089
59348,BTO:0000567,GO:0005634,-0.329582575089
25842,BTO:0000567,GO:0005634,-0.329582575089
63891,BTO:0000567,GO:0005634,-0.329582575089
11270,BTO:0000567,GO:0005634,-0.329582575089
80335,BTO:0000567,GO:0005634,-0.329582575089
27309,BTO:0000567,GO:0005634,-0.329582575089
6892,BTO:0000567,GO:0005634,-0.329582575089
6632,BTO:0000567,GO:0005634,-0.329582575089
7911,BTO:0000567,GO:0005634,-0.329582575089
11052,BTO:0000567,GO:0005634,-0.329582575089
8563,BTO:0000567,GO:0005634,-0.329582575089
23097,BTO:0000567,GO:0005634,-0.329582575089
23020,BTO:0000567,GO:0005634,-0.329582575089
825,BTO:0000567,GO:0005634,-0.329582575089
55170,BTO:0000567,GO:0005634,-0.329582575089
10412,BTO:0000567,GO:0005634,-0.329582575089
26980,BTO:0000567,GO:0005634,-0.329582575089
102060282,BTO:0000567,GO:0005634,-0.329582575089
23515,BTO:0000567,GO:0005634,-0.329582575089
9589,BTO:0000567,GO:0005634,-0.329582575089
23091,BTO:0000567,GO:0005634,-0.329582575089
64783,BTO:0000567,GO:0005634,-0.329582575089
27190,BTO:0000567,GO:0005634,-0.329582575089
7556,BTO:0000567,GO:0005634,-0.329582575089
56979,BTO:0000567,GO:0005634,-0.329582575089
27125,BTO:0000567,GO:0005634,-0.329582575089
905,BTO:0000567,GO:0005634,-0.329582575089
22936,BTO:0000567,GO:0005634,-0.329582575089
100271694,BTO:0000567,GO:0005634,-0.329582575089
54719,BTO:0000567,GO:0005634,-0.329582575089
81488,BTO:0000567,GO:0005634,-0.329582575089
1879,BTO:0000567,GO:0005634,-0.329582575089
8520,BTO:0000567,GO:0005634,-0.329582575089
57804,BTO:0000567,GO:0005634,-0.329582575089
23160,BTO:0000567,GO:0005634,-0.329582575089
84135,BTO:0000567,GO:0005634,-0.329582575089
84916,BTO:0000567,GO:0005634,-0.329582575089
54700,BTO:0000567,GO:0005634,-0.329582575089
1787,BTO:0000567,GO:0005634,-0.329582575089
151242,BTO:0000567,GO:0005634,-0.329582575089
26012,BTO:0000567,GO:0005634,-0.329582575089
6628,BTO:0000567,GO:0005634,-0.329582575089
8139,BTO:0000567,GO:0005634,-0.329582575089
280636,BTO:0000567,GO:0005634,-0.329582575089
54856,BTO:0000567,GO:0005634,-0.329582575089
9994,BTO:0000567,GO:0005634,-0.329582575089
23551,BTO:0000567,GO:0005634,-0.329582575089
1959,BTO:0000567,GO:0005634,-0.329582575089
50809,BTO:0000567,GO:0005634,-0.329582575089
6838,BTO:0000567,GO:0005634,-0.329582575089
643911,BTO:0000567,GO:0005634,-0.329582575089
26523,BTO:0000567,GO:0005634,-0.329582575089
51750,BTO:0000567,GO:0005634,-0.329582575089
200933,BTO:0000567,GO:0005634,-0.329582575089
58490,BTO:0000567,GO:0005634,-0.329582575089
2200,BTO:0000567,GO:0005634,-0.329582575089
483,BTO:0000567,GO:0005634,-0.329582575089
7468,BTO:0000567,GO:0005634,-0.329582575089
8065,BTO:0000567,GO:0005634,-0.329582575089
404663,BTO:0000567,GO:0005634,-0.329582575089
5291,BTO:0000567,GO:0005634,-0.329582575089
6906,BTO:0000567,GO:0005634,-0.329582575089
100271849,BTO:0000567,GO:0005634,-0.329582575089
5980,BTO:0000567,GO:0005634,-0.329582575089
11138,BTO:0000567,GO:0005634,-0.329582575089
10971,BTO:0000567,GO:0005634,-0.329582575089
10297,BTO:0000567,GO:0005634,-0.329582575089
55198,BTO:0000567,GO:0005634,-0.329582575089
100126332,BTO:0000567,GO:0005634,-0.329582575089
257019,BTO:0000567,GO:0005634,-0.329582575089
22978,BTO:0000567,GO:0005634,-0.329582575089
8834,BTO:0000567,GO:0005634,-0.329582575089
727897,BTO:0000567,GO:0005634,-0.329582575089
140885,BTO:0000567,GO:0005634,-0.329582575089
51108,BTO:0000567,GO:0005634,-0.329582575089
386757,BTO:0000567,GO:0005634,-0.329582575089
9846,BTO:0000567,GO:0005634,-0.329582575089
5897,BTO:0000567,GO:0005634,-0.329582575089
7633,BTO:0000567,GO:0005634,-0.329582575089
201161,BTO:0000567,GO:0005634,-0.329582575089
5154,BTO:0000567,GO:0005634,-0.329582575089
10309,BTO:0000567,GO:0005634,-0.329582575089
3174,BTO:0000567,GO:0005634,-0.329582575089
369,BTO:0000567,GO:0005634,-0.329582575089
26824,BTO:0000567,GO:0005634,-0.329582575089
26823,BTO:0000567,GO:0005634,-0.329582575089
7068,BTO:0000567,GO:0005634,-0.329582575089
3561,BTO:0000567,GO:0005634,-0.329582575089
4549,BTO:0000567,GO:0005634,-0.329582575089
2689,BTO:0000567,GO:0005634,-0.329582575089
5441,BTO:0000567,GO:0005634,-0.329582575089
3284,BTO:0000567,GO:0005634,-0.329582575089
4331,BTO:0000567,GO:0005634,-0.329582575089
1946,BTO:0000567,GO:0005634,-0.329582575089
8405,BTO:0000567,GO:0005634,-0.329582575089
4110,BTO:0000567,GO:0005634,-0.329582575089
728239,BTO:0000567,GO:0005634,-0.329582575089
133584,BTO:0000567,GO:0005634,-0.329582575089
283556,BTO:0000567,GO:0005634,-0.329582575089
10465,BTO:0000567,GO:0005634,-0.329582575089
308,BTO:0000599,GO:0005829,-0.329620803086
7099,BTO:0002870,GO:0005634,-0.329624862149
166929,BTO:0000599,GO:0005794,-0.329656672922
5914,BTO:0002136,GO:0031982,-0.329669658617
7507,BTO:0000567,GO:0005737,-0.329718362777
4208,BTO:0000567,GO:0005737,-0.329718362777
8536,BTO:0000567,GO:0005737,-0.329718362777
10951,BTO:0000567,GO:0005737,-0.329718362777
55845,BTO:0000567,GO:0005737,-0.329718362777
550,BTO:0000567,GO:0005737,-0.329718362777
9733,BTO:0000567,GO:0005737,-0.329718362777
79065,BTO:0000567,GO:0005737,-0.329718362777
7022,BTO:0000567,GO:0005737,-0.329718362777
150094,BTO:0000567,GO:0005737,-0.329718362777
9235,BTO:0000567,GO:0005737,-0.329718362777
29082,BTO:0000567,GO:0005737,-0.329718362777
7508,BTO:0000567,GO:0005737,-0.329718362777
1460,BTO:0000567,GO:0005737,-0.329718362777
2533,BTO:0000567,GO:0005737,-0.329718362777
4342,BTO:0000567,GO:0005737,-0.329718362777
9479,BTO:0000567,GO:0005737,-0.329718362777
5209,BTO:0000567,GO:0005737,-0.329718362777
7128,BTO:0000567,GO:0005737,-0.329718362777
8673,BTO:0000567,GO:0005737,-0.329718362777
8675,BTO:0000567,GO:0005737,-0.329718362777
9470,BTO:0000567,GO:0005737,-0.329718362777
7402,BTO:0000567,GO:0005737,-0.329718362777
133746,BTO:0000567,GO:0005737,-0.329718362777
2967,BTO:0000567,GO:0005737,-0.329718362777
29110,BTO:0000567,GO:0005737,-0.329718362777
3855,BTO:0000567,GO:0005737,-0.329718362777
150353,BTO:0000567,GO:0005737,-0.329718362777
1147,BTO:0000944,GO:0005737,-0.329745064582
6528,BTO:0000093,GO:0005737,-0.329784221326
29102,BTO:0000093,GO:0005737,-0.329784221326
3479,BTO:0000093,GO:0005829,-0.329788822187
9601,BTO:0000018,GO:0005783,-0.329792584842
248,BTO:0000195,GO:0030054,-0.329812273951
406991,BTO:0000195,GO:0030054,-0.329812273951
3162,BTO:0000007,GO:0005783,-0.329812378963
200576,BTO:0000017,GO:0005886,-0.329843730249
840,BTO:0000007,GO:0005739,-0.32985496785
891,BTO:0000567,GO:0005737,-0.329864675112
3827,BTO:0000018,GO:0005634,-0.329892589015
5595,BTO:0000599,GO:0005925,-0.329915709219
231,BTO:0000552,GO:0005829,-0.329917166804
5664,BTO:0000567,GO:0005794,-0.329931498309
55737,BTO:0000567,GO:0005794,-0.329931498309
55681,BTO:0000567,GO:0005794,-0.329931498309
112476,BTO:0000018,GO:0005794,-0.329943335609
83939,BTO:0000944,GO:0005783,-0.329945971597
1445,BTO:0000018,GO:0005925,-0.329958227447
2188,BTO:0000567,GO:0005829,-0.329975465391
24148,BTO:0000567,GO:0005829,-0.329975465391
5607,BTO:0000567,GO:0005829,-0.329975465391
5478,BTO:0000567,GO:0005829,-0.329975465391
7263,BTO:0000567,GO:0005829,-0.329975465391
241,BTO:0000567,GO:0005829,-0.329975465391
6811,BTO:0000567,GO:0005829,-0.329975465391
4835,BTO:0000567,GO:0005829,-0.329975465391
100,BTO:0000567,GO:0005829,-0.329975465391
5582,BTO:0000567,GO:0005829,-0.329975465391
2208,BTO:0000007,GO:0005737,-0.329979446898
777,BTO:0000007,GO:0005737,-0.329979446898
5172,BTO:0000007,GO:0005737,-0.329979446898
10013,BTO:0000007,GO:0005634,-0.330003336971
998,BTO:0000944,GO:0005794,-0.330004383419
10961,BTO:0001061,GO:0005739,-0.330021849265
6367,BTO:0000018,GO:0005737,-0.330028078222
10376,BTO:0000018,GO:0005737,-0.330028078222
958,BTO:0002035,GO:0005634,-0.330052266118
3838,BTO:0002035,GO:0005634,-0.330052266118
3417,BTO:0002035,GO:0005634,-0.330052266118
2670,BTO:0002035,GO:0005634,-0.330052266118
2247,BTO:0000017,GO:0005794,-0.330057884536
51699,BTO:0000018,GO:0031982,-0.330091255022
4313,BTO:0000599,GO:0005737,-0.33009397969
3725,BTO:0000195,GO:0005737,-0.330095868739
10724,BTO:0000195,GO:0005737,-0.330095868739
4194,BTO:0000195,GO:0005783,-0.330095868739
83939,BTO:0000552,GO:0005783,-0.330113238261
