PMID,ENTREZ,GO,BTO,score
10807012,3553,GO:0005886,BTO:0000195
10809292,7124,GO:0005886,BTO:0000018
10810357,4363,GO:0005634,BTO:0000093
10810357,7018,GO:0005634,BTO:0000093
10811114,5122,GO:0005634,BTO:0001061
10811114,8743,GO:0005634,BTO:0001061
10812072,88,GO:0005856,BTO:0000007
10819330,51222,GO:0005634,BTO:0000567
10823899,6531,GO:0005886,BTO:0000007
10823899,6531,GO:0005829,BTO:0000007
10823943,2547,GO:0005634,BTO:0000093
10825127,7157,GO:0005634,BTO:0000093
10826494,5777,GO:0005634,BTO:0000017
10826494,5777,GO:0005634,BTO:0000552
10836996,2697,GO:0030054,BTO:0000567
10852970,1810,GO:0005634,BTO:0000567
10870851,7416,GO:0005886,BTO:0000567
10871356,7374,GO:0005634,BTO:0000944
10874040,3710,GO:0005886,BTO:0000017
10878449,1950,GO:0005886,BTO:0000195
10880878,6343,GO:0005886,BTO:0000195
10896674,8502,GO:0030054,BTO:0000017
10896674,8502,GO:0030054,BTO:0000567
10896851,4790,GO:0005634,BTO:0000018
10896851,4790,GO:0005634,BTO:0000018
10900010,7157,GO:0005634,BTO:0002210
10900010,7157,GO:0005634,BTO:0000567
10903892,3429,GO:0005634,BTO:0000567
10903892,1027,GO:0005634,BTO:0000567
10912794,7040,GO:0005634,BTO:0000018
10913182,375,GO:0031982,BTO:0000567
10913182,382,GO:0031982,BTO:0000567
10913195,3431,GO:0005634,BTO:0002136
10918587,2264,GO:0005886,BTO:0000944
10918587,2260,GO:0005886,BTO:0000944
10918587,2261,GO:0005886,BTO:0000944
10931201,5292,GO:0005634,BTO:0000567
10931201,6100,GO:0005634,BTO:0000567
10931976,57369,GO:0030054,BTO:0000567
10934034,836,GO:0005634,BTO:0000093
10938123,2908,GO:0005634,BTO:0000567
10938588,3630,GO:0005634,BTO:0000599
10938588,3630,GO:0005634,BTO:0000599
10944455,9810,GO:0005634,BTO:0000567
10961348,54205,GO:0005634,BTO:0000567
10964668,1776,GO:0005634,BTO:0000567
10969782,54205,GO:0005634,BTO:0000093
10971656,6464,GO:0031982,BTO:0000017
10971656,1950,GO:0005737,BTO:0000017
10971656,6464,GO:0005886,BTO:0000017
10971656,1950,GO:0005886,BTO:0000017
10971656,1950,GO:0031982,BTO:0000017
10971656,6464,GO:0005737,BTO:0000017
10974006,7124,GO:0005737,BTO:0000567
10974006,7124,GO:0005634,BTO:0000567
10974006,5599,GO:0005634,BTO:0000567
10974006,5599,GO:0005737,BTO:0000567
10984189,7432,GO:0005886,BTO:0000007
10984552,7018,GO:0031982,BTO:0000195
10984552,3077,GO:0031982,BTO:0000195
10984552,4891,GO:0031982,BTO:0000195
10984552,3077,GO:0031982,BTO:0000195
10986280,5594,GO:0005925,BTO:0000195
10986280,5747,GO:0005925,BTO:0000195
10987286,8714,GO:0031982,BTO:0000007
10991933,539,GO:0005886,BTO:0000007
10996018,79109,GO:0005739,BTO:0000793
10996018,836,GO:0005739,BTO:0000793
10996432,6256,GO:0005634,BTO:0000093
10996432,5914,GO:0005634,BTO:0000093
10996432,5468,GO:0005634,BTO:0000093
10996432,6256,GO:0005634,BTO:0000093
10996432,5914,GO:0005634,BTO:0000093
10996432,7421,GO:0005634,BTO:0000093
10996432,6256,GO:0005634,BTO:0000093
10996432,5914,GO:0005634,BTO:0000093
10997338,5663,GO:0005634,BTO:0000007
11003604,8224,GO:0005886,BTO:0000195
11027219,4891,GO:0005634,BTO:0000007
11034904,5511,GO:0005634,BTO:0000567
11038234,6046,GO:0005829,BTO:0001061
11038234,6046,GO:0005829,BTO:0001061
11038234,6046,GO:0005829,BTO:0001061
11052983,4638,GO:0030054,BTO:0000195
11052983,4638,GO:0030054,BTO:0000195
11052983,4638,GO:0030054,BTO:0000195
11052983,4638,GO:0030054,BTO:0000195
11053418,2237,GO:0005634,BTO:0000567
11054866,100506658,GO:0030054,BTO:0000195
11054866,7082,GO:0030054,BTO:0000195
11054866,4638,GO:0030054,BTO:0000195
11054866,79784,GO:0030054,BTO:0000195
11054866,4638,GO:0030054,BTO:0000195
11054866,4638,GO:0030054,BTO:0000195
11056396,8529,GO:0005634,BTO:0000599
11056396,8529,GO:0005634,BTO:0000018
11059759,7157,GO:0005886,BTO:0000093
11059759,3458,GO:0005886,BTO:0000093
11059759,355,GO:0005886,BTO:0000093
11064004,196,GO:0005829,BTO:0000599
11069764,5169,GO:0005886,BTO:0000195
11069764,5169,GO:0005886,BTO:0000195
